CustomerID,Recency,Frequency,Monetary,CustomerSegment,ChurnRisk
17619.0,311,1,214.37,Low Value,High Risk
17620.0,59,1,81.44,Low Value,Medium Risk
17621.0,20,4,1336.1,High Value,Low Risk
17623.0,32,1,527.0500000000001,Medium Value,Medium Risk
17624.0,14,2,843.48,Medium Value,Low Risk
17625.0,17,4,2020.4,High Value,Low Risk
17628.0,80,1,75.75,Low Value,Medium Risk
17629.0,5,9,1784.12,High Value,Low Risk
17630.0,169,2,503.59999999999997,Medium Value,High Risk
17631.0,1,3,528.33,Medium Value,Low Risk
17633.0,30,6,1242.34,High Value,Low Risk
17634.0,35,9,2358.59,High Value,Medium Risk
17636.0,8,2,265.93,Low Value,Low Risk
17637.0,30,2,547.0600000000001,Medium Value,Low Risk
17639.0,275,1,108.5,Low Value,High Risk
17640.0,86,1,621.66,Medium Value,Medium Risk
17642.0,119,2,712.29,Medium Value,High Risk
17643.0,372,1,101.55,Low Value,
17644.0,0,17,2768.98,High Value,Low Risk
17646.0,218,4,995.6600000000001,Medium Value,High Risk
17647.0,64,1,133.06,Low Value,Medium Risk
17648.0,60,5,1789.55,High Value,Medium Risk
17649.0,134,2,861.74,Medium Value,High Risk
17650.0,20,1,166.08,Low Value,Low Risk
17651.0,11,14,3886.67,High Value,Low Risk
17652.0,24,18,4737.13,High Value,Low Risk
17653.0,28,5,1175.88,High Value,Low Risk
17654.0,276,1,117.55,Low Value,High Risk
17655.0,10,8,2571.7400000000002,High Value,Low Risk
17656.0,72,5,1674.69,High Value,Medium Risk
17658.0,10,3,485.88,Medium Value,Low Risk
17659.0,3,14,2954.75,High Value,Low Risk
17660.0,140,1,178.75,Low Value,High Risk
17663.0,25,9,1788.27,High Value,Low Risk
17664.0,18,2,604.64,Medium Value,Low Risk
17666.0,3,2,728.16,Medium Value,Low Risk
17667.0,65,5,2055.51,High Value,Medium Risk
17668.0,0,2,347.75,Low Value,Low Risk
17669.0,42,7,3406.7200000000003,High Value,Medium Risk
17670.0,227,1,205.7,Low Value,High Risk
17671.0,15,6,1284.08,High Value,Low Risk
17672.0,43,4,3106.62,High Value,Medium Risk
17673.0,0,7,1588.07,High Value,Low Risk
17674.0,73,2,551.04,Medium Value,Medium Risk
17675.0,0,41,20098.1,High Value,Low Risk
17676.0,3,7,1366.77,High Value,Low Risk
17677.0,1,43,16201.37,High Value,Low Risk
17678.0,263,1,298.11,Low Value,High Risk
17679.0,52,2,1992.1100000000001,High Value,Medium Risk
17680.0,23,1,184.4,Low Value,Low Risk
17682.0,9,7,2459.33,High Value,Low Risk
17684.0,43,1,239.41,Low Value,Medium Risk
17685.0,16,7,3155.83,High Value,Low Risk
17686.0,6,7,5739.46,High Value,Low Risk
17690.0,29,16,4717.3,High Value,Low Risk
17691.0,357,2,290.40000000000003,Low Value,High Risk
17692.0,126,5,733.4399999999999,Medium Value,High Risk
17693.0,135,3,187.02,Low Value,High Risk
17694.0,141,1,283.12,Low Value,High Risk
17695.0,131,2,765.34,Medium Value,High Risk
17696.0,37,14,2201.05,High Value,Medium Risk
17697.0,235,1,338.95,Low Value,High Risk
17698.0,260,1,154.95,Low Value,High Risk
17700.0,16,6,2508.89,High Value,Low Risk
17701.0,252,1,417.95,Medium Value,High Risk
17702.0,29,6,1719.72,High Value,Low Risk
17703.0,34,3,798.74,Medium Value,Medium Risk
17704.0,168,2,885.19,Medium Value,High Risk
17705.0,2,10,1781.12,High Value,Low Risk
17706.0,3,22,10097.37,High Value,Low Risk
17707.0,184,2,152.4,Low Value,High Risk
17708.0,187,2,263.33,Low Value,High Risk
17709.0,169,1,137.45,Low Value,High Risk
17711.0,10,2,385.1,Medium Value,Low Risk
17712.0,44,1,522.91,Medium Value,Medium Risk
17714.0,320,1,153.0,Low Value,High Risk
17715.0,200,1,326.4,Low Value,High Risk
17716.0,22,12,5505.79,High Value,Low Risk
17718.0,231,1,139.35,Low Value,High Risk
17719.0,37,18,5367.8,High Value,Medium Risk
17720.0,25,4,1195.94,High Value,Low Risk
17722.0,95,6,2380.64,High Value,High Risk
17723.0,126,6,3276.4000000000005,High Value,High Risk
17724.0,57,4,995.6500000000001,Medium Value,Medium Risk
17725.0,15,14,3371.13,High Value,Low Risk
17727.0,8,2,1042.55,Medium Value,Low Risk
17728.0,3,5,2515.68,High Value,Low Risk
17730.0,2,15,5288.83,High Value,Low Risk
17731.0,78,5,878.2,Medium Value,Medium Risk
17732.0,372,1,303.97,Low Value,
17733.0,38,2,692.19,Medium Value,Medium Risk
17734.0,53,3,700.63,Medium Value,Medium Risk
17735.0,1,19,13110.02,High Value,Low Risk
17736.0,8,4,337.49,Low Value,Low Risk
17737.0,8,2,168.24,Low Value,Low Risk
17738.0,18,5,1863.35,High Value,Low Risk
17739.0,11,8,2786.05,High Value,Low Risk
17742.0,112,2,355.11,Low Value,High Risk
17744.0,3,7,2291.08,High Value,Low Risk
17746.0,234,2,98.8,Low Value,High Risk
17747.0,99,2,64.65,Low Value,High Risk
17749.0,177,2,674.52,Medium Value,High Risk
17750.0,4,9,1710.45,High Value,Low Risk
17752.0,358,1,80.64,Low Value,High Risk
17754.0,0,6,1632.31,High Value,Low Risk
17757.0,0,31,5573.59,High Value,Low Risk
17758.0,18,8,3408.2000000000003,High Value,Low Risk
17759.0,16,3,819.96,Medium Value,Low Risk
17760.0,21,2,287.59,Low Value,Low Risk
17761.0,32,1,712.78,Medium Value,Medium Risk
17763.0,262,1,15.0,Low Value,High Risk
17764.0,50,2,772.55,Medium Value,Medium Risk
17765.0,158,3,367.63,Low Value,High Risk
17767.0,14,1,271.2,Low Value,Low Risk
17768.0,7,3,2081.9,High Value,Low Risk
17769.0,12,12,3920.08,High Value,Low Risk
17770.0,198,5,1143.27,High Value,High Risk
17771.0,56,2,245.81,Low Value,Medium Risk
17772.0,10,2,173.45,Low Value,Low Risk
17774.0,96,5,1203.78,High Value,High Risk
17775.0,254,1,56.4,Low Value,High Risk
17777.0,24,3,647.56,Medium Value,Low Risk
17779.0,20,5,633.92,Medium Value,Low Risk
17781.0,158,2,188.02,Low Value,High Risk
17783.0,71,2,283.47,Low Value,Medium Risk
17785.0,52,1,131.94,Low Value,Medium Risk
17786.0,84,2,266.85,Low Value,Medium Risk
17787.0,152,4,1817.54,High Value,High Risk
17788.0,73,2,1117.9,Medium Value,Medium Risk
17789.0,280,1,225.9,Low Value,High Risk
17790.0,26,14,1964.3,High Value,Low Risk
17791.0,29,1,106.1,Low Value,Low Risk
17793.0,24,1,300.34,Low Value,Low Risk
17795.0,179,2,342.83,Low Value,High Risk
17796.0,39,4,690.0,Medium Value,Medium Risk
17797.0,21,3,780.43,Medium Value,Low Risk
17799.0,21,11,3009.32,High Value,Low Risk
17800.0,36,9,1187.21,High Value,Medium Risk
17802.0,81,4,1251.84,High Value,Medium Risk
17805.0,73,1,512.31,Medium Value,Medium Risk
17806.0,10,1,546.04,Medium Value,Low Risk
17809.0,15,15,4627.62,High Value,Low Risk
17811.0,3,51,7601.8,High Value,Low Risk
17812.0,12,4,699.81,Medium Value,Low Risk
17813.0,13,7,1641.79,High Value,Low Risk
17816.0,36,4,36.56,Low Value,Medium Risk
17817.0,3,3,387.68,Medium Value,Low Risk
17819.0,71,8,3661.0699999999997,High Value,Medium Risk
17820.0,190,2,-24.05,Low Value,High Risk
17824.0,50,1,298.4,Low Value,Medium Risk
17827.0,4,5,1987.33,High Value,Low Risk
17828.0,8,9,1599.97,High Value,Low Risk
17829.0,298,1,889.24,Medium Value,High Risk
17830.0,1,3,398.7,Medium Value,Low Risk
17831.0,32,1,35.400000000000006,Low Value,Medium Risk
17832.0,49,1,155.37,Low Value,Medium Risk
17835.0,2,3,342.24,Low Value,Low Risk
17836.0,46,1,110.21000000000001,Low Value,Medium Risk
17837.0,41,10,1508.38,High Value,Medium Risk
17838.0,26,6,2267.4,High Value,Low Risk
17839.0,41,1,318.15,Low Value,Medium Risk
17841.0,1,169,39869.05,High Value,Low Risk
17843.0,302,1,205.48,Low Value,High Risk
17844.0,106,1,51.559999999999995,Low Value,High Risk
17846.0,84,1,2033.1,High Value,Medium Risk
17848.0,80,9,901.1999999999999,Medium Value,Medium Risk
17849.0,217,4,605.8000000000001,Medium Value,High Risk
17850.0,301,35,5303.4800000000005,High Value,High Risk
17852.0,11,2,114.34,Low Value,Low Risk
17854.0,184,2,311.26,Low Value,High Risk
17855.0,372,1,208.97,Low Value,
17856.0,1,6,1393.79,High Value,Low Risk
17857.0,2,25,26763.34,High Value,Low Risk
17858.0,5,12,5140.66,High Value,Low Risk
17859.0,304,1,141.92000000000002,Low Value,High Risk
17860.0,368,1,226.45000000000002,Low Value,
17861.0,2,9,2056.28,High Value,Low Risk
17862.0,323,1,330.9,Low Value,High Risk
17863.0,58,6,3160.0,High Value,Medium Risk
17864.0,12,3,554.85,Medium Value,Low Risk
17865.0,30,27,10158.54,High Value,Low Risk
17866.0,142,2,325.7,Low Value,High Risk
17867.0,29,8,583.52,Medium Value,Low Risk
17869.0,106,5,428.18,Medium Value,High Risk
17870.0,1,13,1860.94,High Value,Low Risk
17871.0,204,1,155.9,Low Value,High Risk
17873.0,79,6,1754.16,High Value,Medium Risk
17874.0,184,7,658.26,Medium Value,High Risk
17877.0,169,1,237.61,Low Value,High Risk
17878.0,43,1,379.45,Medium Value,Medium Risk
17879.0,173,1,178.51999999999998,Low Value,High Risk
17880.0,364,1,458.92,Medium Value,High Risk
17881.0,303,1,133.35000000000002,Low Value,High Risk
17883.0,2,4,664.34,Medium Value,Low Risk
17884.0,3,4,695.0699999999999,Medium Value,Low Risk
17885.0,11,1,156.34,Low Value,Low Risk
17886.0,31,3,869.28,Medium Value,Medium Risk
17887.0,128,1,111.35,Low Value,High Risk
17888.0,18,10,515.73,Medium Value,Low Risk
17889.0,211,2,201.37,Low Value,High Risk
17890.0,322,2,586.89,Medium Value,High Risk
17891.0,161,1,203.85999999999999,Low Value,High Risk
17892.0,55,3,244.1,Low Value,Medium Risk
17893.0,224,1,107.21,Low Value,High Risk
17894.0,71,8,1118.96,Medium Value,Medium Risk
17895.0,43,1,95.45,Low Value,Medium Risk
17896.0,22,1,256.32,Low Value,Low Risk
17897.0,172,4,516.3100000000001,Medium Value,High Risk
17898.0,84,2,152.06,Low Value,Medium Risk
17899.0,158,1,154.55,Low Value,High Risk
17900.0,164,4,15.0,Low Value,High Risk
17901.0,28,1,110.38,Low Value,Low Risk
17904.0,20,2,168.32,Low Value,Low Risk
17905.0,70,4,798.99,Medium Value,Medium Risk
17906.0,246,1,72.9,Low Value,High Risk
17908.0,373,1,232.03,Low Value,
17911.0,8,1,366.23,Low Value,Low Risk
17912.0,309,6,294.65999999999997,Low Value,High Risk
17913.0,58,2,408.65,Medium Value,Medium Risk
17914.0,3,1,329.36,Low Value,Low Risk
17917.0,44,3,335.03,Low Value,Medium Risk
17919.0,87,1,1304.04,High Value,Medium Risk
17920.0,3,17,4119.5,High Value,Low Risk
17921.0,63,4,820.23,Medium Value,Medium Risk
17923.0,281,1,207.50000000000003,Low Value,High Risk
17924.0,0,13,2894.33,High Value,Low Risk
17925.0,372,1,244.08,Low Value,
17926.0,132,2,397.29,Medium Value,High Risk
17928.0,44,2,212.54,Low Value,Medium Risk
17929.0,10,5,834.5,Medium Value,Low Risk
17930.0,35,5,1740.48,High Value,Medium Risk
17931.0,133,2,408.36,Medium Value,High Risk
17932.0,28,3,1331.57,High Value,Low Risk
17934.0,51,2,704.25,Medium Value,Medium Risk
17935.0,137,2,145.79,Low Value,High Risk
17936.0,4,1,380.13,Medium Value,Low Risk
17937.0,8,7,4301.22,High Value,Low Risk
17939.0,159,1,99.14,Low Value,High Risk
17940.0,48,14,1897.18,High Value,Medium Risk
17941.0,130,1,304.56,Low Value,High Risk
17942.0,7,1,77.50000000000001,Low Value,Low Risk
17946.0,232,2,149.57999999999998,Low Value,High Risk
17947.0,36,1,176.68,Low Value,Medium Risk
17948.0,146,1,358.56000000000006,Low Value,High Risk
17949.0,0,52,52750.84,High Value,Low Risk
17950.0,71,4,472.12,Medium Value,Medium Risk
17951.0,39,4,990.8400000000001,Medium Value,Medium Risk
17954.0,4,16,2276.78,High Value,Low Risk
17955.0,198,4,557.3,Medium Value,High Risk
17956.0,248,1,12.75,Low Value,High Risk
17957.0,65,1,111.68,Low Value,Medium Risk
17958.0,116,1,508.4599999999999,Medium Value,High Risk
17960.0,170,1,73.78,Low Value,High Risk
17961.0,20,39,1296.44,High Value,Low Risk
17962.0,141,1,102.41,Low Value,High Risk
17964.0,31,2,463.21,Medium Value,Medium Risk
17965.0,37,14,2599.19,High Value,Medium Risk
17966.0,37,5,1098.43,Medium Value,Medium Risk
17967.0,371,1,112.27,Low Value,
17968.0,373,1,265.1,Low Value,
17969.0,165,2,228.2,Low Value,High Risk
17970.0,210,1,562.79,Medium Value,High Risk
17972.0,241,1,135.19,Low Value,High Risk
17973.0,51,1,337.04,Low Value,Medium Risk
17974.0,24,3,703.99,Medium Value,Low Risk
17975.0,14,14,4388.06,High Value,Low Risk
17976.0,371,1,321.79,Low Value,
17977.0,28,1,288.14,Low Value,Low Risk
17978.0,364,1,300.91999999999996,Low Value,High Risk
17979.0,35,5,712.51,Medium Value,Medium Risk
17980.0,165,3,811.45,Medium Value,High Risk
17984.0,144,1,152.68,Low Value,High Risk
17985.0,21,1,631.35,Medium Value,Low Risk
17986.0,55,1,20.8,Low Value,Medium Risk
17987.0,184,1,198.57,Low Value,High Risk
17988.0,11,8,191.17000000000002,Low Value,Low Risk
17990.0,236,3,630.84,Medium Value,High Risk
17991.0,224,2,93.35,Low Value,High Risk
17994.0,121,6,626.09,Medium Value,High Risk
17995.0,281,1,76.1,Low Value,High Risk
17997.0,73,12,1503.09,High Value,Medium Risk
17999.0,36,2,380.39,Medium Value,Medium Risk
18001.0,11,2,415.13,Medium Value,Low Risk
18004.0,361,1,157.92,Low Value,High Risk
18005.0,3,2,226.47,Low Value,Low Risk
18006.0,22,1,444.68,Medium Value,Low Risk
18008.0,69,9,2116.19,High Value,Medium Risk
18009.0,234,2,242.29,Low Value,High Risk
18010.0,256,1,174.8,Low Value,High Risk
18011.0,372,1,102.78999999999999,Low Value,
18013.0,154,2,187.29,Low Value,High Risk
18014.0,27,1,162.22,Low Value,Low Risk
18015.0,3,1,120.03,Low Value,Low Risk
18016.0,31,5,1477.66,High Value,Medium Risk
18017.0,80,3,523.0,Medium Value,Medium Risk
18018.0,107,2,122.14,Low Value,High Risk
18019.0,51,1,38.45,Low Value,Medium Risk
18022.0,35,1,612.72,Medium Value,Medium Risk
18024.0,152,3,236.77999999999997,Low Value,High Risk
18027.0,98,1,115.31,Low Value,High Risk
18030.0,3,3,220.7,Low Value,Low Risk
18032.0,333,1,73.5,Low Value,High Risk
18033.0,64,1,93.82000000000001,Low Value,Medium Risk
18034.0,21,2,418.68,Medium Value,Low Risk
18035.0,35,3,713.89,Medium Value,Medium Risk
18036.0,31,3,403.12,Medium Value,Medium Risk
18037.0,153,6,70.02,Low Value,High Risk
18040.0,18,2,357.20000000000005,Low Value,Low Risk
18041.0,11,22,4075.12,High Value,Low Risk
18042.0,53,1,165.04999999999998,Low Value,Medium Risk
18043.0,24,3,529.29,Medium Value,Low Risk
18044.0,3,11,2085.65,High Value,Low Risk
18045.0,44,1,178.34,Low Value,Medium Risk
18048.0,202,2,172.29000000000002,Low Value,High Risk
18050.0,358,1,74.4,Low Value,High Risk
18053.0,65,2,297.07,Low Value,Medium Risk
18055.0,6,11,6729.29,High Value,Low Risk
18056.0,287,1,363.65,Low Value,High Risk
18058.0,9,1,170.16,Low Value,Low Risk
18059.0,8,4,296.71,Low Value,Low Risk
18061.0,21,10,2119.41,High Value,Low Risk
18062.0,172,3,720.52,Medium Value,High Risk
18064.0,132,2,814.0,Medium Value,High Risk
18065.0,5,15,2380.08,High Value,Low Risk
18066.0,74,1,318.0,Low Value,Medium Risk
18067.0,39,1,396.33,Medium Value,Medium Risk
18068.0,288,1,101.69999999999999,Low Value,High Risk
18069.0,25,7,1994.39,High Value,Low Risk
18071.0,257,2,453.0,Medium Value,High Risk
18072.0,154,2,-5.329070518200751e-15,Low Value,High Risk
18073.0,113,13,3846.7400000000002,High Value,High Risk
18074.0,373,1,489.6,Medium Value,
18075.0,22,14,2538.7200000000003,High Value,Low Risk
18077.0,7,11,2584.41,High Value,Low Risk
18078.0,216,2,336.13,Low Value,High Risk
18079.0,44,4,3613.15,High Value,Medium Risk
18080.0,18,2,1231.5,High Value,Low Risk
18081.0,35,3,343.45,Low Value,Medium Risk
18082.0,25,1,680.84,Medium Value,Low Risk
18084.0,15,2,87.52999999999999,Low Value,Low Risk
18085.0,329,2,689.95,Medium Value,High Risk
18086.0,273,1,101.34,Low Value,High Risk
18087.0,97,4,3770.1199999999994,High Value,High Risk
18088.0,60,1,166.03,Low Value,Medium Risk
18092.0,1,12,9065.76,High Value,Low Risk
18093.0,92,5,2083.42,High Value,High Risk
18094.0,81,7,3017.3,High Value,Medium Risk
18095.0,312,2,580.0500000000001,Medium Value,High Risk
18096.0,11,3,849.06,Medium Value,Low Risk
18097.0,7,7,2657.45,High Value,Low Risk
18099.0,126,1,168.31,Low Value,High Risk
18101.0,10,2,222.4,Low Value,Low Risk
18102.0,0,62,256438.49,High Value,Low Risk
18104.0,36,1,754.64,Medium Value,Medium Risk
18105.0,37,1,113.48000000000002,Low Value,Medium Risk
18106.0,329,1,421.9,Medium Value,High Risk
18108.0,248,2,264.65,Low Value,High Risk
18109.0,1,31,7877.27,High Value,Low Risk
18110.0,18,2,168.55,Low Value,Low Risk
18112.0,11,2,352.69,Low Value,Low Risk
18113.0,368,1,76.32000000000001,Low Value,
18114.0,289,1,220.1,Low Value,High Risk
18116.0,67,8,1403.1100000000001,High Value,Medium Risk
18117.0,25,1,315.65,Low Value,Low Risk
18118.0,10,31,5567.03,High Value,Low Risk
18119.0,367,1,180.7,Low Value,
18120.0,213,1,111.15,Low Value,High Risk
18121.0,148,2,653.3,Medium Value,High Risk
18122.0,7,6,1793.06,High Value,Low Risk
18123.0,23,2,574.4399999999999,Medium Value,Low Risk
18125.0,29,5,1130.1,Medium Value,Low Risk
18126.0,60,1,200.92000000000002,Low Value,Medium Risk
18127.0,18,3,347.08,Low Value,Low Risk
18129.0,242,1,112.55000000000001,Low Value,High Risk
18130.0,8,4,1045.74,Medium Value,Low Risk
18133.0,210,2,715.4999999999999,Medium Value,High Risk
18135.0,28,5,681.9100000000001,Medium Value,Low Risk
18136.0,62,4,761.83,Medium Value,Medium Risk
18138.0,294,1,152.65,Low Value,High Risk
18139.0,16,8,8393.22,High Value,Low Risk
18141.0,360,1,-35.400000000000006,Low Value,High Risk
18142.0,150,4,1014.9,Medium Value,High Risk
18143.0,116,2,1000.16,Medium Value,High Risk
18144.0,7,12,2888.75,High Value,Low Risk
18145.0,12,4,2861.55,High Value,Low Risk
18146.0,140,2,160.35000000000002,Low Value,High Risk
18147.0,45,2,179.33999999999997,Low Value,Medium Risk
18149.0,50,3,612.0799999999999,Medium Value,Medium Risk
18150.0,31,3,566.58,Medium Value,Medium Risk
18151.0,134,2,653.35,Medium Value,High Risk
18154.0,2,2,399.19,Medium Value,Low Risk
18155.0,74,4,347.82,Low Value,Medium Risk
18156.0,12,2,675.64,Medium Value,Low Risk
18158.0,8,3,451.75,Medium Value,Low Risk
18159.0,300,1,530.15,Medium Value,High Risk
18160.0,56,2,638.0600000000001,Medium Value,Medium Risk
18161.0,9,6,1612.79,High Value,Low Risk
18164.0,30,2,394.7,Medium Value,Low Risk
18165.0,176,1,302.46000000000004,Low Value,High Risk
18167.0,3,6,1355.51,High Value,Low Risk
18168.0,175,9,1123.74,Medium Value,High Risk
18169.0,60,1,202.65,Low Value,Medium Risk
18170.0,32,3,980.31,Medium Value,Medium Risk
18171.0,58,7,1208.51,High Value,Medium Risk
18172.0,14,25,7490.17,High Value,Low Risk
18173.0,86,4,2106.84,High Value,Medium Risk
18174.0,6,1,104.0,Low Value,Low Risk
18176.0,353,2,448.65,Medium Value,High Risk
18177.0,30,7,1313.6200000000001,High Value,Low Risk
18178.0,113,6,1573.41,High Value,High Risk
18179.0,8,6,1793.17,High Value,Low Risk
18180.0,4,6,1843.75,High Value,Low Risk
18181.0,23,1,366.85,Low Value,Low Risk
18183.0,217,6,600.52,Medium Value,High Risk
18184.0,14,1,49.8,Low Value,Low Risk
18185.0,248,1,304.25,Low Value,High Risk
18188.0,14,4,1998.49,High Value,Low Risk
18189.0,77,3,1084.34,Medium Value,Medium Risk
18190.0,191,3,274.51,Low Value,High Risk
18191.0,261,1,207.79999999999998,Low Value,High Risk
18192.0,71,1,957.97,Medium Value,Medium Risk
18193.0,150,3,212.96,Low Value,High Risk
18194.0,63,2,896.0,Medium Value,Medium Risk
18196.0,94,2,686.63,Medium Value,High Risk
18198.0,3,21,5083.06,High Value,Low Risk
18200.0,105,1,150.35,Low Value,High Risk
18202.0,199,3,1396.99,High Value,High Risk
18203.0,156,1,160.42000000000002,Low Value,High Risk
18204.0,70,4,1960.95,High Value,Medium Risk
18205.0,35,2,517.36,Medium Value,Medium Risk
18209.0,28,1,139.10000000000002,Low Value,Low Risk
18210.0,1,6,2621.38,High Value,Low Risk
18211.0,25,5,600.07,Medium Value,Low Risk
18212.0,325,1,216.07,Low Value,High Risk
18213.0,236,1,232.48000000000002,Low Value,High Risk
18215.0,88,1,299.34000000000003,Low Value,Medium Risk
18216.0,30,1,481.75,Medium Value,Low Risk
18217.0,28,2,621.75,Medium Value,Low Risk
18218.0,205,4,606.22,Medium Value,High Risk
18219.0,2,11,2019.77,High Value,Low Risk
18220.0,219,2,297.78000000000003,Low Value,High Risk
18221.0,21,6,1033.31,Medium Value,Low Risk
18222.0,92,1,443.0,Medium Value,High Risk
18223.0,1,27,6315.2300000000005,High Value,Low Risk
18224.0,263,1,158.95000000000002,Low Value,High Risk
18225.0,2,17,5356.86,High Value,Low Risk
18226.0,38,14,5192.1,High Value,Medium Risk
18227.0,217,1,93.75,Low Value,High Risk
18228.0,49,3,769.2,Medium Value,Medium Risk
18229.0,11,20,7276.900000000001,High Value,Low Risk
18230.0,8,10,2716.6000000000004,High Value,Low Risk
18231.0,191,6,2054.67,High Value,High Risk
18232.0,81,5,582.47,Medium Value,Medium Risk
18233.0,325,1,440.0,Medium Value,High Risk
